,Date,Home_Team_Name,Vistor_Team_Name,Home_Points,Away_Points
3345,2018-11-19,Hornets,Celtics,117.0,112.0
3346,2018-11-19,Pacers,Jazz,121.0,94.0
3347,2018-11-19,Bucks,Nuggets,104.0,98.0
3348,2018-11-19,Kings,Thunder,117.0,113.0
3349,2018-11-19,Pelicans,Spurs,140.0,126.0
3350,2018-11-19,Grizzlies,Mavericks,98.0,88.0
3351,2018-11-19,76ers,Suns,119.0,114.0
3352,2018-11-19,Hawks,Clippers,119.0,127.0
3353,2018-11-19,Pistons,Cavaliers,113.0,102.0
3354,2018-11-20,Magic,Raptors,91.0,93.0
3355,2018-11-20,Wizards,Clippers,125.0,118.0
3356,2018-11-20,Heat,Nets,92.0,104.0
3357,2018-11-20,Knicks,Trail Blazers,114.0,118.0
3358,2018-11-21,Warriors,Thunder,95.0,123.0
3359,2018-11-21,Bucks,Trail Blazers,143.0,100.0
3360,2018-11-21,76ers,Pelicans,121.0,120.0
3361,2018-11-21,Hornets,Pacers,127.0,109.0
3362,2018-11-21,Timberwolves,Nuggets,101.0,103.0
3363,2018-11-21,Spurs,Grizzlies,103.0,104.0
3364,2018-11-21,Rockets,Pistons,126.0,124.0
3365,2018-11-21,Jazz,Kings,110.0,119.0
3366,2018-11-21,Mavericks,Nets,119.0,113.0
3367,2018-11-21,Celtics,Knicks,109.0,117.0
3368,2018-11-21,Cavaliers,Lakers,105.0,109.0
3369,2018-11-21,Hawks,Raptors,108.0,124.0
3370,2018-11-21,Bulls,Suns,124.0,116.0
3371,2018-11-23,Warriors,Trail Blazers,125.0,97.0
3372,2018-11-23,Pistons,Rockets,116.0,111.0
3373,2018-11-23,Thunder,Hornets,109.0,104.0
3374,2018-11-23,Lakers,Jazz,90.0,83.0
3375,2018-11-23,Clippers,Grizzlies,112.0,107.0
3376,2018-11-23,Pacers,Spurs,100.0,111.0
3377,2018-11-23,Nets,Timberwolves,102.0,112.0
3378,2018-11-23,Knicks,Pelicans,114.0,109.0
3379,2018-11-23,Nuggets,Magic,112.0,87.0
3380,2018-11-23,Raptors,Wizards,125.0,107.0
3381,2018-11-23,Bulls,Heat,96.0,103.0
3382,2018-11-23,Hawks,Celtics,96.0,114.0
3383,2018-11-23,76ers,Cavaliers,112.0,121.0
3384,2018-11-23,Bucks,Suns,114.0,116.0
3385,2018-11-24,Thunder,Nuggets,98.0,105.0
3386,2018-11-24,Mavericks,Celtics,113.0,104.0
3387,2018-11-24,Warriors,Kings,117.0,116.0
3388,2018-11-24,Wizards,Pelicans,124.0,114.0
3389,2018-11-24,Bucks,Spurs,135.0,129.0
3390,2018-11-24,Cavaliers,Rockets,117.0,108.0
3391,2018-11-24,Timberwolves,Bulls,111.0,96.0
3392,2018-11-25,Trail Blazers,Clippers,100.0,104.0
3393,2018-11-25,Kings,Jazz,112.0,133.0
3394,2018-11-25,Nets,76ers,125.0,127.0
3395,2018-11-25,Lakers,Magic,104.0,108.0
3396,2018-11-25,Raptors,Heat,125.0,115.0
3397,2018-11-25,Grizzlies,Knicks,98.0,103.0
3398,2018-11-25,Hawks,Hornets,124.0,123.0
3399,2018-11-25,Pistons,Suns,118.0,107.0
3400,2018-11-26,Pelicans,Celtics,107.0,124.0
3401,2018-11-26,Jazz,Pacers,88.0,121.0
3402,2018-11-26,Hornets,Bucks,110.0,107.0
3403,2018-11-26,Wizards,Rockets,135.0,131.0
3404,2018-11-26,Warriors,Magic,116.0,110.0
3405,2018-11-26,Cavaliers,Timberwolves,95.0,102.0
3406,2018-11-26,Bulls,Spurs,107.0,108.0
3407,2018-11-27,Grizzlies,Raptors,114.0,122.0
3408,2018-11-27,Nuggets,Lakers,117.0,85.0
3409,2018-11-27,Suns,Pacers,104.0,109.0
3410,2018-11-27,Pistons,Knicks,115.0,108.0
3411,2018-11-27,Heat,Hawks,113.0,115.0
3412,2018-11-28,Rockets,Mavericks,108.0,128.0
3413,2018-11-28,Nets,Jazz,91.0,101.0
3414,2018-11-28,Timberwolves,Spurs,128.0,89.0
3415,2018-11-28,Pelicans,Wizards,125.0,104.0
3416,2018-11-28,Trail Blazers,Magic,115.0,112.0
3417,2018-11-28,76ers,Knicks,117.0,91.0
3418,2018-11-28,Thunder,Cavaliers,100.0,83.0
3419,2018-11-28,Clippers,Suns,115.0,99.0
3420,2018-11-28,Bucks,Bulls,116.0,113.0
3421,2018-11-28,Hornets,Hawks,108.0,94.0
3422,2018-11-29,Raptors,Warriors,131.0,128.0
3423,2018-11-29,Lakers,Pacers,104.0,96.0
3424,2018-11-29,Kings,Clippers,121.0,133.0
3425,2018-11-30,Trail Blazers,Nuggets,112.0,113.0
3426,2018-11-30,Hornets,Jazz,111.0,119.0
3427,2018-11-30,Spurs,Rockets,105.0,136.0
3428,2018-11-30,Lakers,Mavericks,114.0,103.0
3429,2018-11-30,Heat,Pelicans,106.0,101.0
3430,2018-11-30,Nets,Grizzlies,125.0,131.0
3431,2018-11-30,76ers,Wizards,123.0,98.0
3432,2018-11-30,Celtics,Cavaliers,128.0,95.0
3433,2018-11-30,Suns,Magic,85.0,99.0
3434,2018-11-30,Pistons,Bulls,107.0,88.0
3435,2018-11-30,Thunder,Hawks,124.0,109.0
3436,2018-12-01,Timberwolves,Celtics,109.0,118.0
3437,2018-12-01,Pistons,Warriors,111.0,102.0
3438,2018-12-01,Kings,Pacers,111.0,110.0
3439,2018-12-01,Wizards,Nets,102.0,88.0
3440,2018-12-01,Knicks,Bucks,136.0,134.0
3441,2018-12-01,Cavaliers,Raptors,95.0,106.0
3442,2018-12-01,Rockets,Bulls,121.0,105.0
3443,2018-12-02,76ers,Grizzlies,103.0,95.0
3444,2018-12-02,Mavericks,Clippers,114.0,110.0
3445,2018-12-02,Hornets,Pelicans,109.0,119.0
3446,2018-12-02,Heat,Jazz,102.0,100.0
3447,2018-12-02,Spurs,Trail Blazers,131.0,118.0
3448,2018-12-02,Lakers,Suns,120.0,96.0
3449,2018-12-03,Raptors,Nuggets,103.0,106.0
3450,2018-12-03,Pelicans,Clippers,126.0,129.0
3451,2018-12-03,Pistons,Thunder,83.0,110.0
3452,2018-12-03,Timberwolves,Rockets,103.0,91.0
3453,2018-12-03,Knicks,Wizards,107.0,110.0
3454,2018-12-03,Hawks,Warriors,111.0,128.0
3455,2018-12-03,Nets,Cavaliers,97.0,99.0
3456,2018-12-04,Mavericks,Trail Blazers,111.0,102.0
3457,2018-12-04,Jazz,Spurs,139.0,105.0
3458,2018-12-04,Heat,Magic,90.0,105.0
3459,2018-12-04,Pacers,Bulls,96.0,90.0
3460,2018-12-04,Suns,Kings,105.0,122.0
3461,2018-12-05,Grizzlies,Clippers,96.0,86.0
3462,2018-12-05,Raptors,76ers,113.0,102.0
3463,2018-12-05,Magic,Nuggets,118.0,124.0
3464,2018-12-05,Timberwolves,Hornets,121.0,104.0
3465,2018-12-05,Pelicans,Mavericks,132.0,106.0
3466,2018-12-05,Bucks,Pistons,115.0,92.0
3467,2018-12-05,Lakers,Spurs,121.0,113.0
3468,2018-12-05,Nets,Thunder,112.0,114.0
3469,2018-12-05,Cavaliers,Warriors,105.0,129.0
3470,2018-12-05,Hawks,Wizards,117.0,131.0
3471,2018-12-06,Jazz,Rockets,118.0,91.0
3472,2018-12-06,Celtics,Knicks,128.0,100.0
3473,2018-12-06,Trail Blazers,Suns,108.0,86.0
3474,2018-12-07,Bucks,Warriors,95.0,105.0
3475,2018-12-07,Hornets,Nuggets,113.0,107.0
3476,2018-12-07,Pelicans,Grizzlies,103.0,107.0
3477,2018-12-07,Pistons,76ers,111.0,117.0
3478,2018-12-07,Magic,Pacers,90.0,112.0
3479,2018-12-07,Spurs,Lakers,133.0,120.0
3480,2018-12-07,Nets,Raptors,106.0,105.0
3481,2018-12-07,Bulls,Thunder,114.0,112.0
3482,2018-12-07,Suns,Heat,98.0,115.0
3483,2018-12-07,Cavaliers,Kings,110.0,129.0
3484,2018-12-08,Mavericks,Rockets,107.0,104.0
3485,2018-12-08,Trail Blazers,Timberwolves,113.0,105.0
3486,2018-12-08,Pacers,Kings,107.0,97.0
3487,2018-12-08,Grizzlies,Lakers,88.0,111.0
3488,2018-12-08,Bulls,Celtics,77.0,133.0
3489,2018-12-08,Clippers,Heat,98.0,121.0
3490,2018-12-08,Knicks,Nets,104.0,112.0
3491,2018-12-08,Cavaliers,Wizards,116.0,101.0
3492,2018-12-08,Hawks,Nuggets,106.0,98.0
3493,2018-12-09,Raptors,Bucks,99.0,104.0
3494,2018-12-09,Pistons,Pelicans,108.0,116.0
3495,2018-12-09,Spurs,Jazz,110.0,97.0
3496,2018-12-09,Knicks,Hornets,107.0,119.0
3497,2018-12-10,Thunder,Jazz,122.0,113.0
3498,2018-12-10,Celtics,Pelicans,113.0,100.0
3499,2018-12-10,Nuggets,Grizzlies,105.0,99.0
3500,2018-12-10,Warriors,Timberwolves,116.0,108.0
3501,2018-12-10,76ers,Pistons,116.0,102.0
3502,2018-12-10,Pacers,Wizards,109.0,101.0
3503,2018-12-10,Lakers,Heat,108.0,105.0
3504,2018-12-10,Mavericks,Magic,101.0,76.0
3505,2018-12-10,Bulls,Kings,89.0,108.0
3506,2018-12-10,Suns,Clippers,119.0,123.0
3507,2018-12-10,Bucks,Cavaliers,108.0,92.0
3508,2018-12-11,Clippers,Raptors,99.0,123.0
3509,2018-12-11,Rockets,Trail Blazers,111.0,104.0
3510,2018-12-11,Spurs,Suns,111.0,86.0
3511,2018-12-12,Warriors,Raptors,93.0,113.0
3512,2018-12-12,Pelicans,Thunder,118.0,114.0
3513,2018-12-12,Pacers,Bucks,113.0,97.0
3514,2018-12-12,Grizzlies,Trail Blazers,92.0,83.0
3515,2018-12-12,Wizards,Celtics,125.0,130.0
3516,2018-12-12,Kings,Timberwolves,141.0,130.0
3517,2018-12-12,Jazz,Heat,111.0,84.0
3518,2018-12-12,Hornets,Pistons,108.0,107.0
3519,2018-12-12,76ers,Nets,124.0,127.0
3520,2018-12-12,Cavaliers,Knicks,113.0,106.0
3521,2018-12-12,Mavericks,Hawks,114.0,107.0
3522,2018-12-13,Rockets,Lakers,126.0,111.0
3523,2018-12-13,Spurs,Clippers,125.0,87.0
3524,2018-12-13,Suns,Mavericks,99.0,89.0
3525,2018-12-13,Magic,Bulls,97.0,91.0
3526,2018-12-14,Nuggets,Thunder,109.0,98.0
3527,2018-12-14,76ers,Pacers,101.0,113.0
3528,2018-12-14,Trail Blazers,Raptors,128.0,122.0
3529,2018-12-14,Kings,Warriors,125.0,130.0
3530,2018-12-14,Cavaliers,Bucks,102.0,114.0
3531,2018-12-14,Grizzlies,Heat,97.0,100.0
3532,2018-12-14,Nets,Wizards,125.0,118.0
3533,2018-12-14,Hornets,Knicks,124.0,126.0
3534,2018-12-14,Celtics,Hawks,129.0,108.0
3535,2018-12-15,Thunder,Clippers,110.0,104.0
3536,2018-12-15,Hornets,Lakers,100.0,128.0
3537,2018-12-15,Pistons,Celtics,113.0,104.0
3538,2018-12-15,Grizzlies,Rockets,97.0,105.0
3539,2018-12-15,Magic,Jazz,96.0,89.0
3540,2018-12-15,Suns,Timberwolves,107.0,99.0
3541,2018-12-15,Spurs,Bulls,93.0,98.0
3542,2018-12-16,Nuggets,Raptors,95.0,86.0
3543,2018-12-16,Wizards,Lakers,128.0,110.0
3544,2018-12-16,Mavericks,Kings,113.0,120.0
3545,2018-12-16,Pelicans,Heat,96.0,102.0
3546,2018-12-16,Cavaliers,76ers,105.0,128.0
3547,2018-12-16,Pacers,Knicks,110.0,99.0
3548,2018-12-16,Nets,Hawks,144.0,127.0
3549,2018-12-17,Rockets,Jazz,102.0,97.0
3550,2018-12-17,Clippers,Trail Blazers,127.0,131.0
3551,2018-12-17,Spurs,76ers,123.0,96.0
3552,2018-12-17,Warriors,Grizzlies,110.0,93.0
3553,2018-12-17,Pistons,Bucks,104.0,107.0
3554,2018-12-17,Timberwolves,Kings,132.0,105.0
3555,2018-12-17,Thunder,Bulls,121.0,96.0
3556,2018-12-17,Knicks,Suns,110.0,128.0
3557,2018-12-18,Nets,Lakers,115.0,110.0
3558,2018-12-18,Nuggets,Mavericks,126.0,118.0
3559,2018-12-18,Pacers,Cavaliers,91.0,92.0
3560,2018-12-18,Hawks,Wizards,118.0,110.0
3561,2018-12-19,Jazz,Warriors,108.0,103.0
3562,2018-12-19,Raptors,Pacers,99.0,96.0
3563,2018-12-19,Kings,Thunder,113.0,132.0
3564,2018-12-19,Bucks,Pelicans,123.0,115.0
3565,2018-12-19,Trail Blazers,Grizzlies,99.0,92.0
3566,2018-12-19,Timberwolves,Pistons,123.0,129.0
3567,2018-12-19,Magic,Spurs,90.0,129.0
3568,2018-12-19,Rockets,Wizards,136.0,118.0
3569,2018-12-19,76ers,Knicks,131.0,109.0
3570,2018-12-19,Bulls,Nets,93.0,96.0
3571,2018-12-19,Celtics,Suns,103.0,111.0
3572,2018-12-19,Hornets,Cavaliers,110.0,99.0
3573,2018-12-20,Heat,Rockets,101.0,99.0
3574,2018-12-20,Clippers,Mavericks,125.0,121.0
3575,2018-12-21,Celtics,Bucks,107.0,120.0
3576,2018-12-21,Trail Blazers,Jazz,90.0,120.0
3577,2018-12-21,Lakers,Pelicans,112.0,104.0
3578,2018-12-21,Spurs,Timberwolves,124.0,98.0
3579,2018-12-21,Nets,Pacers,106.0,114.0
3580,2018-12-21,Hornets,Pistons,98.0,86.0
3581,2018-12-21,Kings,Grizzlies,102.0,99.0
3582,2018-12-21,Bulls,Magic,90.0,80.0
3583,2018-12-21,Raptors,Cavaliers,126.0,110.0
3584,2018-12-21,Knicks,Hawks,107.0,114.0
3585,2018-12-22,Jazz,Thunder,106.0,107.0
3586,2018-12-22,76ers,Raptors,126.0,101.0
3587,2018-12-22,Clippers,Nuggets,132.0,111.0
3588,2018-12-22,Rockets,Spurs,108.0,101.0
3589,2018-12-22,Heat,Bucks,94.0,87.0
3590,2018-12-22,Warriors,Mavericks,120.0,116.0
3591,2018-12-22,Wizards,Suns,149.0,146.0
3592,2018-12-23,Warriors,Clippers,129.0,127.0
3593,2018-12-23,Celtics,Hornets,119.0,103.0
3594,2018-12-23,Lakers,Grizzlies,99.0,107.0
3595,2018-12-23,Kings,Pelicans,122.0,117.0
3596,2018-12-23,Thunder,Timberwolves,112.0,114.0
3597,2018-12-23,Trail Blazers,Mavericks,121.0,118.0
3598,2018-12-23,Magic,Heat,91.0,115.0
3599,2018-12-23,Pacers,Wizards,105.0,89.0
3600,2018-12-23,Cavaliers,Bulls,92.0,112.0
3601,2018-12-23,Nets,Suns,111.0,103.0
3602,2018-12-23,Pistons,Hawks,95.0,98.0
3603,2018-12-25,Rockets,Thunder,113.0,109.0
3604,2018-12-25,Celtics,76ers,121.0,114.0
3605,2018-12-25,Jazz,Trail Blazers,117.0,96.0
3606,2018-12-25,Warriors,Lakers,101.0,127.0
3607,2018-12-25,Knicks,Bucks,95.0,109.0
3608,2018-12-26,Spurs,Nuggets,111.0,103.0
3609,2018-12-26,Heat,Raptors,104.0,106.0
3610,2018-12-26,Mavericks,Pelicans,122.0,119.0
3611,2018-12-26,Nets,Hornets,134.0,132.0
3612,2018-12-26,Clippers,Kings,127.0,118.0
3613,2018-12-26,Bulls,Timberwolves,94.0,119.0
3614,2018-12-26,Pistons,Wizards,106.0,95.0
3615,2018-12-26,Hawks,Pacers,121.0,129.0
3616,2018-12-26,Magic,Suns,120.0,122.0
3617,2018-12-26,Grizzlies,Cavaliers,95.0,87.0
3618,2018-12-27,Rockets,Celtics,127.0,113.0
3619,2018-12-27,Jazz,76ers,97.0,114.0
3620,2018-12-27,Warriors,Trail Blazers,109.0,110.0
3621,2018-12-27,Kings,Lakers,117.0,116.0
3622,2018-12-27,Bucks,Knicks,112.0,96.0
3623,2018-12-28,Nuggets,Spurs,102.0,99.0
3624,2018-12-28,Lakers,Clippers,107.0,118.0
3625,2018-12-28,Pelicans,Mavericks,114.0,112.0
3626,2018-12-28,Magic,Raptors,116.0,87.0
3627,2018-12-28,Pacers,Pistons,125.0,88.0
3628,2018-12-28,Suns,Thunder,102.0,118.0
3629,2018-12-28,Hornets,Nets,100.0,87.0
3630,2018-12-28,Wizards,Bulls,92.0,101.0
3631,2018-12-28,Timberwolves,Hawks,120.0,123.0
3632,2018-12-28,Heat,Cavaliers,118.0,94.0
3633,2018-12-29,Trail Blazers,Warriors,105.0,115.0
3634,2018-12-29,Pelicans,Rockets,104.0,108.0
3635,2018-12-29,Grizzlies,Celtics,103.0,112.0
3636,2018-12-29,Clippers,Spurs,111.0,122.0
3637,2018-12-29,Wizards,Hornets,130.0,126.0
3638,2018-12-29,Suns,Nuggets,118.0,122.0
3639,2018-12-29,Bucks,Nets,129.0,115.0
3640,2018-12-29,Jazz,Knicks,129.0,97.0
3641,2018-12-29,Hawks,Cavaliers,111.0,108.0
3642,2018-12-30,Trail Blazers,76ers,129.0,95.0
3643,2018-12-30,Mavericks,Thunder,105.0,103.0
3644,2018-12-30,Heat,Timberwolves,104.0,113.0
3645,2018-12-30,Lakers,Kings,121.0,114.0
3646,2018-12-30,Magic,Pistons,109.0,107.0
3647,2018-12-30,Raptors,Bulls,95.0,89.0
3648,2018-12-31,Spurs,Celtics,120.0,111.0
3649,2018-12-31,Rockets,Grizzlies,113.0,101.0
3650,2018-12-31,Pelicans,Timberwolves,123.0,114.0
3651,2018-12-31,Thunder,Mavericks,122.0,102.0
3652,2018-12-31,Suns,Warriors,109.0,132.0
3653,2018-12-31,Hornets,Magic,125.0,100.0
3654,2018-12-31,Pacers,Hawks,116.0,108.0
3655,2019-01-01,Raptors,Jazz,122.0,116.0
3656,2019-01-01,Clippers,76ers,113.0,119.0
3657,2019-01-01,Kings,Trail Blazers,108.0,113.0
3658,2019-01-01,Bucks,Pistons,121.0,98.0
3659,2019-01-01,Nuggets,Knicks,115.0,108.0
3660,2019-01-02,Lakers,Thunder,100.0,107.0
3661,2019-01-02,Celtics,Timberwolves,115.0,102.0
3662,2019-01-02,Nets,Pelicans,126.0,121.0
3663,2019-01-02,Hornets,Mavericks,84.0,122.0
3664,2019-01-02,Suns,76ers,127.0,132.0
3665,2019-01-02,Grizzlies,Pistons,94.0,101.0
3666,2019-01-02,Bulls,Magic,84.0,112.0
3667,2019-01-02,Cavaliers,Heat,92.0,117.0
3668,2019-01-02,Wizards,Hawks,114.0,98.0
3669,2019-01-03,Spurs,Raptors,125.0,107.0
3670,2019-01-03,Warriors,Rockets,134.0,135.0
3671,2019-01-03,Kings,Nuggets,113.0,117.0
3672,2019-01-04,Trail Blazers,Thunder,109.0,111.0
3673,2019-01-04,Celtics,Mavericks,114.0,93.0
3674,2019-01-04,Timberwolves,Magic,120.0,103.0
3675,2019-01-04,Grizzlies,Nets,100.0,109.0
3676,2019-01-04,Suns,Clippers,111.0,121.0
3677,2019-01-04,Bulls,Pacers,116.0,119.0
3678,2019-01-04,Heat,Wizards,115.0,109.0
3679,2019-01-04,Cavaliers,Jazz,91.0,117.0
3680,2019-01-04,Lakers,Knicks,112.0,119.0
3681,2019-01-04,Bucks,Hawks,144.0,112.0
3682,2019-01-05,Bucks,Raptors,116.0,123.0
3683,2019-01-05,Trail Blazers,Rockets,110.0,101.0
3684,2019-01-05,Kings,Warriors,123.0,127.0
3685,2019-01-05,Pistons,Jazz,105.0,110.0
3686,2019-01-05,76ers,Mavericks,106.0,100.0
3687,2019-01-05,Nuggets,Hornets,123.0,110.0
3688,2019-01-05,Spurs,Grizzlies,108.0,88.0
3689,2019-01-05,Cavaliers,Pelicans,98.0,133.0
3690,2019-01-06,Raptors,Pacers,121.0,105.0
3691,2019-01-06,Timberwolves,Lakers,108.0,86.0
3692,2019-01-06,Thunder,Wizards,98.0,116.0
3693,2019-01-06,Clippers,Magic,106.0,96.0
3694,2019-01-06,Suns,Hornets,113.0,119.0
3695,2019-01-06,Bulls,Nets,100.0,117.0
3696,2019-01-06,Hawks,Heat,106.0,82.0
3697,2019-01-07,Rockets,Nuggets,125.0,113.0
3698,2019-01-07,Bucks,Jazz,114.0,102.0
3699,2019-01-07,Mavericks,Lakers,97.0,107.0
3700,2019-01-07,Pistons,Spurs,107.0,119.0
3701,2019-01-07,Pelicans,Grizzlies,114.0,95.0
3702,2019-01-07,Celtics,Nets,116.0,95.0
3703,2019-01-07,Kings,Magic,111.0,95.0
3704,2019-01-07,Trail Blazers,Knicks,111.0,101.0
3705,2019-01-08,Heat,Nuggets,99.0,103.0
3706,2019-01-08,Thunder,Timberwolves,117.0,119.0
3707,2019-01-08,Clippers,Hornets,128.0,109.0
3708,2019-01-08,76ers,Wizards,132.0,115.0
3709,2019-01-08,Warriors,Knicks,122.0,95.0
3710,2019-01-08,Suns,Kings,115.0,111.0
3711,2019-01-08,Cavaliers,Pacers,115.0,123.0
3712,2019-01-08,Raptors,Hawks,104.0,101.0
3713,2019-01-09,Rockets,Bucks,109.0,116.0
3714,2019-01-09,Celtics,Pacers,135.0,108.0
3715,2019-01-09,Grizzlies,Spurs,96.0,86.0
3716,2019-01-09,Wizards,76ers,123.0,106.0
3717,2019-01-09,Lakers,Pistons,113.0,100.0
3718,2019-01-09,Jazz,Magic,106.0,93.0
3719,2019-01-09,Mavericks,Suns,104.0,94.0
3720,2019-01-09,Trail Blazers,Bulls,124.0,112.0
3721,2019-01-09,Nets,Hawks,116.0,100.0
3722,2019-01-09,Pelicans,Cavaliers,140.0,124.0
3723,2019-01-10,Spurs,Thunder,154.0,147.0
3724,2019-01-10,Heat,Celtics,115.0,99.0
3725,2019-01-10,Nuggets,Clippers,121.0,100.0
3726,2019-01-10,Kings,Pistons,112.0,102.0
3727,2019-01-11,Jazz,Lakers,113.0,95.0
3728,2019-01-11,Timberwolves,Mavericks,115.0,119.0
3729,2019-01-11,Trail Blazers,Hornets,127.0,96.0
3730,2019-01-11,Wizards,Bucks,113.0,106.0
3731,2019-01-11,Raptors,Nets,122.0,105.0
3732,2019-01-11,Knicks,Pacers,106.0,121.0
3733,2019-01-11,Warriors,Bulls,146.0,109.0
3734,2019-01-11,76ers,Hawks,121.0,123.0
3735,2019-01-11,Rockets,Cavaliers,141.0,113.0
3736,2019-01-12,Thunder,Spurs,122.0,112.0
3737,2019-01-12,Timberwolves,Pelicans,110.0,106.0
3738,2019-01-12,Magic,Celtics,105.0,103.0
3739,2019-01-12,Heat,Grizzlies,112.0,108.0
3740,2019-01-12,Kings,Hornets,104.0,97.0
3741,2019-01-12,Suns,Nuggets,102.0,93.0
3742,2019-01-12,Clippers,Pistons,104.0,109.0
3743,2019-01-12,Jazz,Bulls,110.0,102.0
3744,2019-01-13,Nuggets,Trail Blazers,116.0,113.0
3745,2019-01-13,Mavericks,Warriors,114.0,119.0
3746,2019-01-13,Magic,Rockets,116.0,109.0
3747,2019-01-13,Wizards,Raptors,138.0,140.0
3748,2019-01-13,Knicks,76ers,105.0,108.0
3749,2019-01-13,Hawks,Bucks,114.0,133.0
3750,2019-01-13,Lakers,Cavaliers,95.0,101.0
3751,2019-01-14,Clippers,Pelicans,117.0,121.0
3752,2019-01-14,Nets,Celtics,109.0,102.0
3753,2019-01-14,Kings,Trail Blazers,115.0,107.0
3754,2019-01-14,Rockets,Grizzlies,112.0,94.0
3755,2019-01-14,Spurs,Hornets,93.0,108.0
3756,2019-01-14,Jazz,Pistons,100.0,94.0
3757,2019-01-15,Nuggets,Warriors,111.0,142.0
3758,2019-01-15,76ers,Timberwolves,149.0,107.0
3759,2019-01-15,Bucks,Heat,124.0,86.0
3760,2019-01-15,Hawks,Thunder,142.0,126.0
3761,2019-01-15,Pacers,Suns,131.0,97.0
3762,2019-01-15,Lakers,Bulls,107.0,100.0
3763,2019-01-16,Celtics,Raptors,117.0,108.0
3764,2019-01-16,Clippers,Jazz,109.0,129.0
3765,2019-01-16,Mavericks,Spurs,101.0,105.0
3766,2019-01-16,Warriors,Pelicans,147.0,140.0
3767,2019-01-16,Grizzlies,Bucks,101.0,111.0
3768,2019-01-16,Rockets,Nets,142.0,145.0
3769,2019-01-16,Pistons,Magic,120.0,115.0
3770,2019-01-16,Trail Blazers,Cavaliers,129.0,112.0
3771,2019-01-17,Pacers,76ers,96.0,120.0
3772,2019-01-17,Thunder,Lakers,128.0,138.0
3773,2019-01-17,Hornets,Kings,114.0,95.0
3774,2019-01-17,Wizards,Knicks,101.0,100.0
3775,2019-01-17,Raptors,Suns,111.0,109.0
3776,2019-01-17,Nuggets,Bulls,135.0,105.0
3777,2019-01-18,Clippers,Warriors,94.0,112.0
3778,2019-01-18,Timberwolves,Spurs,113.0,116.0
3779,2019-01-18,Trail Blazers,Pelicans,128.0,112.0
3780,2019-01-18,Celtics,Grizzlies,122.0,116.0
3781,2019-01-18,Pistons,Heat,98.0,93.0
3782,2019-01-18,Magic,Nets,115.0,117.0
3783,2019-01-18,Jazz,Cavaliers,115.0,99.0
3784,2019-01-19,76ers,Thunder,115.0,117.0
3785,2019-01-19,Rockets,Lakers,138.0,134.0
3786,2019-01-19,Pacers,Mavericks,111.0,99.0
3787,2019-01-19,Raptors,Grizzlies,119.0,90.0
3788,2019-01-19,Magic,Bucks,108.0,118.0
3789,2019-01-19,Hawks,Celtics,105.0,113.0
3790,2019-01-19,Pistons,Kings,101.0,103.0
3791,2019-01-19,Bulls,Heat,103.0,117.0
3792,2019-01-19,Hornets,Suns,135.0,115.0
3793,2019-01-19,Nuggets,Cavaliers,124.0,102.0
3794,2019-01-20,Spurs,Clippers,95.0,103.0
3795,2019-01-20,Pacers,Hornets,120.0,95.0
3796,2019-01-20,Timberwolves,Suns,116.0,114.0
3797,2019-01-21,Lakers,Warriors,111.0,130.0
3798,2019-01-21,76ers,Rockets,121.0,93.0
3799,2019-01-21,Jazz,Trail Blazers,104.0,109.0
3800,2019-01-21,Grizzlies,Pelicans,85.0,105.0
3801,2019-01-21,Celtics,Heat,107.0,99.0
3802,2019-01-21,Bucks,Mavericks,116.0,106.0
3803,2019-01-21,Nets,Kings,123.0,94.0
3804,2019-01-21,Knicks,Thunder,109.0,127.0
3805,2019-01-21,Wizards,Pistons,101.0,87.0
3806,2019-01-21,Hawks,Magic,103.0,122.0
3807,2019-01-21,Cavaliers,Bulls,88.0,104.0
3808,2019-01-22,Thunder,Trail Blazers,123.0,114.0
3809,2019-01-22,Mavericks,Clippers,106.0,98.0
3810,2019-01-22,Raptors,Kings,120.0,105.0
3811,2019-01-22,Suns,Timberwolves,91.0,118.0
3812,2019-01-23,Pacers,Raptors,110.0,106.0
3813,2019-01-23,Jazz,Nuggets,114.0,108.0
3814,2019-01-23,76ers,Spurs,122.0,120.0
3815,2019-01-23,Heat,Clippers,99.0,111.0
3816,2019-01-23,Grizzlies,Hornets,107.0,118.0
3817,2019-01-23,Pelicans,Pistons,94.0,98.0
3818,2019-01-23,Knicks,Rockets,110.0,114.0
3819,2019-01-23,Nets,Magic,114.0,110.0
3820,2019-01-23,Bulls,Hawks,101.0,121.0
3821,2019-01-23,Celtics,Cavaliers,123.0,103.0
3822,2019-01-24,Thunder,Pelicans,122.0,116.0
3823,2019-01-24,Lakers,Timberwolves,105.0,120.0
3824,2019-01-24,Wizards,Warriors,118.0,126.0
3825,2019-01-24,Suns,Trail Blazers,106.0,120.0
3826,2019-01-25,Rockets,Raptors,121.0,119.0
3827,2019-01-25,Jazz,Timberwolves,106.0,102.0
3828,2019-01-25,Bucks,Hornets,108.0,99.0
3829,2019-01-25,Mavericks,Pistons,106.0,101.0
3830,2019-01-25,Grizzlies,Kings,96.0,99.0
3831,2019-01-25,Magic,Wizards,91.0,95.0
3832,2019-01-25,Bulls,Clippers,101.0,106.0
3833,2019-01-25,Nuggets,Suns,132.0,95.0
3834,2019-01-25,Nets,Knicks,109.0,99.0
3835,2019-01-25,Cavaliers,Heat,94.0,100.0
