,Date,Home_Team_Name,Vistor_Team_Name,Home_Points,Away_Points
1401,12/11/2016,Suns,Pelicans,119,120
1402,12/11/2016,Pistons,76ers,79,97
1403,12/12/2016,Pacers,Hornets,110,94
1404,12/12/2016,Raptors,Bucks,122,100
1405,12/12/2016,Clippers,Trail Blazers,121,120
1406,12/12/2016,Kings,Lakers,116,92
1407,12/12/2016,Heat,Wizards,112,101
1408,12/12/2016,Mavericks,Nuggets,112,92
1409,12/12/2016,Rockets,Nets,122,118
1410,12/13/2016,Trail Blazers,Thunder,114,95
1411,12/13/2016,Cavaliers,Grizzlies,103,86
1412,12/13/2016,Bulls,Timberwolves,94,99
1413,12/13/2016,Suns,Knicks,113,111
1414,12/13/2016,Pelicans,Warriors,109,113
1415,12/13/2016,Hawks,Magic,120,131
1416,12/14/2016,Jazz,Thunder,109,89
1417,12/14/2016,Grizzlies,Cavaliers,93,85
1418,12/14/2016,Spurs,Celtics,108,101
1419,12/14/2016,Wizards,Hornets,109,106
1420,12/14/2016,Heat,Pacers,95,89
1421,12/14/2016,Rockets,Kings,132,98
1422,12/14/2016,Mavericks,Pistons,85,95
1423,12/14/2016,Magic,Clippers,108,113
1424,12/14/2016,76ers,Raptors,114,123
1425,12/14/2016,Nets,Lakers,107,97
1426,12/15/2016,Bucks,Bulls,108,97
1427,12/15/2016,Nuggets,Trail Blazers,132,120
1428,12/15/2016,Warriors,Knicks,103,90
1429,12/15/2016,Pelicans,Pacers,102,95
1430,12/15/2016,Suns,Spurs,92,107
1431,12/16/2016,Celtics,Hornets,96,88
1432,12/16/2016,Bulls,Bucks,69,95
1433,12/16/2016,Wizards,Pistons,122,108
1434,12/16/2016,Heat,Clippers,98,102
1435,12/16/2016,Grizzlies,Kings,92,96
1436,12/16/2016,Raptors,Hawks,121,125
1437,12/16/2016,Rockets,Pelicans,122,100
1438,12/16/2016,Jazz,Mavericks,103,100
1439,12/16/2016,76ers,Lakers,89,100
1440,12/16/2016,Magic,Nets,118,111
1441,12/17/2016,Hawks,Hornets,99,107
1442,12/17/2016,Nuggets,Knicks,127,114
1443,12/17/2016,Pistons,Pacers,90,105
1444,12/17/2016,Timberwolves,Rockets,109,111
1445,12/17/2016,Warriors,Trail Blazers,135,90
1446,12/17/2016,Cavaliers,Lakers,119,108
1447,12/17/2016,Thunder,Suns,114,101
1448,12/18/2016,Grizzlies,Jazz,73,82
1449,12/18/2016,Heat,Celtics,95,105
1450,12/18/2016,Wizards,Clippers,117,110
1451,12/18/2016,Magic,Raptors,79,109
1452,12/18/2016,Mavericks,Kings,99,79
1453,12/18/2016,Spurs,Pelicans,113,100
1454,12/18/2016,76ers,Nets,108,107
1455,12/19/2016,Bulls,Pistons,113,82
1456,12/19/2016,Thunder,Hawks,108,110
1457,12/19/2016,Pacers,Wizards,107,105
1458,12/19/2016,Nuggets,Mavericks,117,107
1459,12/19/2016,Timberwolves,Suns,115,108
1460,12/20/2016,Rockets,Spurs,100,102
1461,12/20/2016,Bucks,Cavaliers,108,114
1462,12/20/2016,Grizzlies,Celtics,109,112
1463,12/20/2016,Warriors,Jazz,104,74
1464,12/20/2016,Knicks,Pacers,118,111
1465,12/20/2016,Kings,Trail Blazers,126,121
1466,12/20/2016,Clippers,Nuggets,119,102
1467,12/20/2016,Hornets,Lakers,117,113
1468,12/20/2016,Heat,Magic,130,136
1469,12/20/2016,76ers,Pelicans,93,108
1470,12/20/2016,Raptors,Nets,116,104
1471,12/21/2016,Pistons,Grizzlies,86,98
1472,12/21/2016,Cavaliers,Bucks,113,102
1473,12/21/2016,Bulls,Wizards,97,107
1474,12/21/2016,Pelicans,Thunder,110,121
1475,12/21/2016,Jazz,Kings,93,94
1476,12/21/2016,Hawks,Timberwolves,84,92
1477,12/21/2016,Trail Blazers,Mavericks,95,96
1478,12/21/2016,Suns,Rockets,111,125
1479,12/22/2016,Clippers,Spurs,106,101
1480,12/22/2016,Pacers,Celtics,102,109
1481,12/22/2016,Knicks,Magic,106,95
1482,12/22/2016,Heat,Lakers,115,107
1483,12/22/2016,Nets,Warriors,101,117
1484,12/23/2016,Jazz,Raptors,98,104
1485,12/23/2016,Celtics,Thunder,112,117
1486,12/23/2016,Grizzlies,Rockets,115,109
1487,12/23/2016,Hornets,Bulls,103,91
1488,12/23/2016,Bucks,Wizards,123,96
1489,12/23/2016,Pistons,Warriors,113,119
1490,12/23/2016,Trail Blazers,Spurs,90,110
1491,12/23/2016,Nuggets,Hawks,108,109
1492,12/23/2016,Timberwolves,Kings,105,109
1493,12/23/2016,Pelicans,Heat,91,87
1494,12/23/2016,Magic,Lakers,109,90
1495,12/23/2016,Clippers,Mavericks,88,90
1496,12/23/2016,Cavaliers,Nets,119,99
1497,12/23/2016,Suns,76ers,123,116
1498,12/25/2016,Cavaliers,Warriors,109,108
1499,12/25/2016,Knicks,Celtics,114,119
1500,12/25/2016,Spurs,Bulls,119,100
1501,12/25/2016,Thunder,Timberwolves,112,100
1502,12/25/2016,Lakers,Clippers,111,102
1503,12/26/2016,Pistons,Cavaliers,106,90
1504,12/26/2016,Wizards,Bucks,107,102
1505,12/26/2016,Bulls,Pacers,90,85
1506,12/26/2016,Magic,Grizzlies,112,102
1507,12/26/2016,Trail Blazers,Raptors,91,95
1508,12/26/2016,Timberwolves,Hawks,104,90
1509,12/26/2016,Clippers,Nuggets,102,106
1510,12/26/2016,Nets,Hornets,120,118
1511,12/26/2016,Pelicans,Mavericks,111,104
1512,12/26/2016,Rockets,Suns,131,115
1513,12/26/2016,Kings,76ers,102,100
1514,12/27/2016,Celtics,Grizzlies,113,103
1515,12/27/2016,Heat,Thunder,94,106
1516,12/27/2016,Lakers,Jazz,100,102
1517,12/27/2016,Mavericks,Rockets,107,123
1518,12/28/2016,Warriors,Raptors,121,111
1519,12/28/2016,Pistons,Bucks,94,119
1520,12/28/2016,Magic,Hornets,101,120
1521,12/28/2016,Hawks,Knicks,102,98
1522,12/28/2016,Trail Blazers,Kings,102,89
1523,12/28/2016,Wizards,Pacers,111,105
1524,12/28/2016,Nuggets,Timberwolves,105,103
1525,12/28/2016,Pelicans,Clippers,102,98
1526,12/28/2016,Bulls,Nets,101,99
1527,12/28/2016,Spurs,Suns,119,98
1528,12/29/2016,Grizzlies,Thunder,114,80
1529,12/29/2016,Cavaliers,Celtics,124,118
1530,12/29/2016,Hornets,Heat,91,82
1531,12/29/2016,Suns,Raptors,99,91
1532,12/29/2016,Lakers,Mavericks,89,101
1533,12/29/2016,Jazz,76ers,100,83
1534,12/30/2016,Rockets,Clippers,140,116
1535,12/30/2016,Hawks,Pistons,105,98
1536,12/30/2016,Timberwolves,Bucks,116,99
1537,12/30/2016,Pacers,Bulls,111,101
1538,12/30/2016,Pelicans,Knicks,104,92
1539,12/30/2016,Spurs,Trail Blazers,110,94
1540,12/30/2016,Celtics,Heat,117,114
1541,12/30/2016,Warriors,Mavericks,108,99
1542,12/30/2016,Wizards,Nets,118,95
1543,12/30/2016,Nuggets,76ers,122,124
1544,12/31/2016,Thunder,Clippers,114,88
1545,12/31/2016,Hornets,Cavaliers,109,121
1546,12/31/2016,Bulls,Bucks,96,116
1547,12/31/2016,Kings,Grizzlies,98,112
1548,12/31/2016,Rockets,Knicks,129,122
1549,12/31/2016,Jazz,Suns,91,86
1550,1/1/2017,Hawks,Spurs,114,112
1551,1/1/2017,Heat,Pistons,98,107
1552,1/1/2017,Timberwolves,Trail Blazers,89,95
1553,1/1/2017,Lakers,Raptors,114,123
1554,1/1/2017,Pacers,Magic,117,104
1555,1/2/2017,Bucks,Thunder,98,94
1556,1/2/2017,Bulls,Hornets,118,111
1557,1/2/2017,Rockets,Wizards,101,91
1558,1/2/2017,Warriors,Nuggets,127,119
1559,1/2/2017,Cavaliers,Pelicans,90,82
1560,1/2/2017,Nets,Jazz,89,101
1561,1/2/2017,Knicks,Magic,103,115
1562,1/2/2017,Clippers,Suns,109,98
1563,1/3/2017,Spurs,Raptors,110,82
1564,1/3/2017,Celtics,Jazz,115,104
1565,1/3/2017,Pistons,Pacers,116,121
1566,1/3/2017,Mavericks,Wizards,113,105
1567,1/3/2017,Lakers,Grizzlies,116,102
1568,1/3/2017,Nuggets,Kings,113,120
1569,1/3/2017,Suns,Heat,99,90
1570,1/3/2017,76ers,Timberwolves,93,91
1571,1/4/2017,Hornets,Thunder,123,112
1572,1/4/2017,Clippers,Grizzlies,115,106
1573,1/4/2017,Knicks,Bucks,104,105
1574,1/4/2017,Magic,Hawks,92,111
1575,1/4/2017,Cavaliers,Bulls,94,106
1576,1/4/2017,Warriors,Trail Blazers,125,117
1577,1/4/2017,Kings,Heat,102,107
1578,1/5/2017,Raptors,Jazz,101,93
1579,1/5/2017,Pistons,Hornets,115,114
1580,1/5/2017,Rockets,Thunder,118,116
1581,1/5/2017,Nuggets,Spurs,99,127
1582,1/5/2017,Pelicans,Hawks,94,99
1583,1/5/2017,Trail Blazers,Lakers,118,109
1584,1/5/2017,Pacers,Nets,121,109
1585,1/5/2017,Mavericks,Suns,95,102
1586,1/6/2017,Kings,Clippers,98,106
1587,1/6/2017,Bucks,Knicks,111,116
1588,1/6/2017,Warriors,Grizzlies,119,128
1589,1/6/2017,Wizards,Timberwolves,112,105
1590,1/6/2017,Magic,Rockets,93,100
1591,1/6/2017,Nets,Cavaliers,108,116
1592,1/6/2017,Lakers,Heat,127,100
1593,1/6/2017,Celtics,76ers,110,106
1594,1/7/2017,Bulls,Raptors,123,118
1595,1/7/2017,Spurs,Hornets,102,85
1596,1/7/2017,Timberwolves,Jazz,92,94
1597,1/7/2017,Pacers,Knicks,123,109
1598,1/7/2017,Mavericks,Hawks,82,97
1599,1/7/2017,Thunder,Nuggets,121,106
1600,1/7/2017,Celtics,Pelicans,117,108
1601,1/8/2017,Raptors,Rockets,122,129
1602,1/8/2017,Grizzlies,Jazz,88,79
1603,1/8/2017,Trail Blazers,Pistons,124,125
1604,1/8/2017,Bucks,Wizards,101,107
1605,1/8/2017,Kings,Warriors,106,117
1606,1/8/2017,Suns,Cavaliers,116,120
1607,1/8/2017,Clippers,Heat,98,86
1608,1/8/2017,Lakers,Magic,111,95
1609,1/8/2017,Nets,76ers,95,105
1610,1/9/2017,Bulls,Thunder,94,109
1611,1/9/2017,Knicks,Pelicans,96,110
1612,1/9/2017,Timberwolves,Mavericks,101,92
1613,1/10/2017,Jazz,Cavaliers,100,92
1614,1/10/2017,Raptors,Celtics,114,106
1615,1/10/2017,Rockets,Hornets,121,114
1616,1/10/2017,Kings,Pistons,100,94
1617,1/10/2017,Spurs,Bucks,107,109
1618,1/10/2017,Wizards,Bulls,101,99
1619,1/10/2017,Lakers,Trail Blazers,87,108
1620,1/10/2017,Nets,Hawks,97,117
1621,1/10/2017,Warriors,Heat,107,95
1622,1/11/2017,Thunder,Grizzlies,103,95
1623,1/11/2017,Trail Blazers,Cavaliers,102,86
1624,1/11/2017,Celtics,Wizards,117,108
1625,1/11/2017,Timberwolves,Rockets,119,105
1626,1/11/2017,Clippers,Magic,105,96
1627,1/11/2017,76ers,Knicks,98,97
1628,1/12/2017,Nuggets,Pacers,140,112
1629,1/12/2017,Knicks,Bulls,104,89
1630,1/12/2017,Warriors,Pistons,127,107
1631,1/12/2017,Spurs,Lakers,134,94
1632,1/12/2017,Nets,Pelicans,95,104
1633,1/12/2017,Suns,Mavericks,108,113
1634,1/13/2017,Hawks,Celtics,101,103
1635,1/13/2017,Timberwolves,Thunder,96,86
1636,1/13/2017,Rockets,Grizzlies,105,110
1637,1/13/2017,Jazz,Pistons,110,77
1638,1/13/2017,Kings,Cavaliers,108,120
1639,1/13/2017,76ers,Hornets,102,93
1640,1/13/2017,Trail Blazers,Magic,109,115
1641,1/13/2017,Bucks,Heat,116,108
1642,1/13/2017,Raptors,Nets,132,113
1643,1/14/2017,Bulls,Pelicans,107,99
1644,1/14/2017,Jazz,Magic,114,107
1645,1/14/2017,Clippers,Lakers,113,97
1646,1/14/2017,Suns,Spurs,108,105
1647,1/14/2017,Wizards,76ers,109,93
1648,1/15/2017,Hawks,Bucks,111,98
1649,1/15/2017,Kings,Thunder,118,122
1650,1/15/2017,Grizzlies,Bulls,104,108
1651,1/15/2017,Lakers,Pistons,97,102
1652,1/15/2017,Raptors,Knicks,116,101
1653,1/15/2017,Mavericks,Timberwolves,98,87
1654,1/15/2017,Nets,Rockets,112,137
1655,1/16/2017,Clippers,Thunder,120,98
1656,1/16/2017,Warriors,Cavaliers,126,91
1657,1/16/2017,Celtics,Hornets,108,98
1658,1/16/2017,Knicks,Hawks,107,108
1659,1/16/2017,Wizards,Trail Blazers,120,101
1660,1/16/2017,Pacers,Pelicans,98,95
1661,1/16/2017,Suns,Jazz,101,106
1662,1/16/2017,Nuggets,Magic,125,112
1663,1/16/2017,Bucks,76ers,104,113
1664,1/17/2017,Spurs,Timberwolves,122,114
1665,1/17/2017,Lakers,Nuggets,121,127
1666,1/17/2017,Heat,Rockets,109,103
1667,1/17/2017,Bulls,Mavericks,98,99
1668,1/17/2017,Nets,Raptors,109,119
1669,1/18/2017,Wizards,Grizzlies,104,101
1670,1/18/2017,Pistons,Hawks,118,95
1671,1/18/2017,Rockets,Bucks,111,92
1672,1/18/2017,Warriors,Thunder,121,100
1673,1/18/2017,Hornets,Trail Blazers,107,85
1674,1/18/2017,Kings,Pacers,100,106
1675,1/18/2017,Celtics,Knicks,106,117
1676,1/18/2017,76ers,Raptors,94,89
1677,1/18/2017,Pelicans,Magic,118,98
1678,1/19/2017,Knicks,Wizards,110,113
1679,1/19/2017,Clippers,Timberwolves,101,104
1680,1/19/2017,Spurs,Nuggets,118,104
1681,1/19/2017,Heat,Mavericks,99,95
1682,1/19/2017,Cavaliers,Suns,118,103
1683,1/20/2017,Rockets,Warriors,108,125
1684,1/20/2017,Hornets,Raptors,113,78
1685,1/20/2017,Hawks,Bulls,102,93
1686,1/20/2017,Mavericks,Jazz,107,112
1687,1/20/2017,Magic,Bucks,112,96
1688,1/20/2017,Grizzlies,Kings,107,91
1689,1/20/2017,Lakers,Pacers,108,95
1690,1/20/2017,76ers,Trail Blazers,93,92
1691,1/20/2017,Pelicans,Nets,114,143
1692,1/21/2017,Cavaliers,Spurs,115,118
1693,1/21/2017,Grizzlies,Rockets,95,119
1694,1/21/2017,Nuggets,Clippers,123,98
1695,1/21/2017,Pistons,Wizards,113,112
1696,1/21/2017,Jazz,Pacers,109,100
1697,1/21/2017,Celtics,Trail Blazers,123,127
1698,1/21/2017,Heat,Bucks,109,97
1699,1/21/2017,Bulls,Kings,102,99
1700,1/21/2017,Hawks,76ers,110,93
1701,1/21/2017,Knicks,Suns,105,107
1702,1/21/2017,Hornets,Nets,112,105
1703,1/22/2017,Timberwolves,Nuggets,111,108
1704,1/22/2017,Magic,Warriors,98,118
1705,1/22/2017,Raptors,Suns,103,115
1706,1/22/2017,Mavericks,Lakers,122,73
1707,1/23/2017,Hawks,Clippers,105,115
1708,1/23/2017,Jazz,Thunder,95,97
1709,1/23/2017,Bucks,Rockets,127,114
1710,1/23/2017,Hornets,Wizards,99,109
1711,1/23/2017,Pelicans,Cavaliers,124,122
1712,1/23/2017,Pacers,Knicks,103,109
1713,1/23/2017,Pistons,Kings,104,109
1714,1/23/2017,Heat,Warriors,105,102
1715,1/23/2017,Nets,Spurs,86,112
1716,1/24/2017,Raptors,Spurs,106,108
1717,1/24/2017,Wizards,Celtics,123,108
1718,1/24/2017,Nuggets,Jazz,103,93
1719,1/24/2017,Suns,Timberwolves,111,112
1720,1/24/2017,Magic,Bulls,92,100
1721,1/24/2017,76ers,Clippers,121,110
1722,1/25/2017,Celtics,Rockets,120,109
1723,1/25/2017,Grizzlies,Raptors,101,99
1724,1/25/2017,Hornets,Warriors,103,113
1725,1/25/2017,Bulls,Hawks,114,119
1726,1/25/2017,Pelicans,Thunder,105,114
1727,1/25/2017,Cavaliers,Kings,112,116
1728,1/25/2017,Mavericks,Knicks,103,95
1729,1/25/2017,Bucks,76ers,109,114
1730,1/25/2017,Trail Blazers,Lakers,105,98
1731,1/25/2017,Nets,Heat,106,109
1732,1/26/2017,Timberwolves,Pacers,103,109
1733,1/26/2017,Thunder,Mavericks,109,98
1734,1/26/2017,Nuggets,Suns,127,120
1735,1/26/2017,Jazz,Lakers,96,88
1736,1/27/2017,Trail Blazers,Grizzlies,112,109
1737,1/27/2017,Hawks,Wizards,86,112
1738,1/27/2017,Knicks,Hornets,110,107
1739,1/27/2017,Raptors,Bucks,102,86
1740,1/27/2017,Pelicans,Spurs,119,103
1741,1/27/2017,Pacers,Kings,115,111
1742,1/27/2017,76ers,Rockets,118,123
1743,1/27/2017,Bulls,Heat,88,100
1744,1/27/2017,Celtics,Magic,128,98
1745,1/27/2017,Cavaliers,Nets,124,116
1746,1/28/2017,Bucks,Celtics,108,112
1747,1/28/2017,Jazz,Grizzlies,95,102
1748,1/28/2017,Warriors,Clippers,144,98
1749,1/28/2017,Heat,Pistons,116,103
1750,1/28/2017,Suns,Nuggets,112,123
1751,1/28/2017,Hornets,Kings,106,109
1752,1/28/2017,Timberwolves,Nets,129,109
1753,1/29/2017,Cavaliers,Thunder,107,91
1754,1/29/2017,Pacers,Rockets,120,101
1755,1/29/2017,Pelicans,Wizards,94,107
1756,1/29/2017,Trail Blazers,Warriors,111,113
1757,1/29/2017,Hawks,Knicks,142,139
1758,1/29/2017,Spurs,Mavericks,101,105
1759,1/29/2017,Raptors,Magic,113,114
1760,1/29/2017,Bulls,76ers,121,108
1761,1/30/2017,Celtics,Pistons,113,109
1762,1/30/2017,Mavericks,Cavaliers,104,97
1763,1/30/2017,Suns,Grizzlies,96,115
1764,1/30/2017,76ers,Kings,122,119
1765,1/30/2017,Timberwolves,Magic,111,105
1766,1/30/2017,Heat,Nets,104,96
1767,1/31/2017,Spurs,Thunder,108,94
1768,1/31/2017,Trail Blazers,Hornets,115,98
1769,1/31/2017,Wizards,Knicks,117,101
1770,1/31/2017,Lakers,Nuggets,120,116
1771,1/31/2017,Rockets,Kings,105,83
1772,1/31/2017,Raptors,Pelicans,108,106
1773,2/1/2017,Celtics,Raptors,109,104
1774,2/1/2017,Nuggets,Grizzlies,99,119
1775,2/1/2017,Heat,Hawks,116,93
1776,2/1/2017,Jazz,Bucks,104,88
1777,2/1/2017,Cavaliers,Timberwolves,125,97
1778,2/1/2017,Thunder,Bulls,100,128
1779,2/1/2017,Warriors,Hornets,126,111
1780,2/1/2017,Magic,Pacers,88,98
1781,2/1/2017,Suns,Clippers,114,124
1782,2/1/2017,Pistons,Pelicans,118,98
1783,2/1/2017,Nets,Knicks,90,95
1784,2/1/2017,Mavericks,76ers,113,95
1785,2/2/2017,Clippers,Warriors,120,133
1786,2/2/2017,Rockets,Hawks,108,113
1787,2/2/2017,Wizards,Lakers,116,108
1788,2/2/2017,Spurs,76ers,102,86
1789,2/3/2017,Thunder,Grizzlies,114,102
1790,2/3/2017,Rockets,Bulls,121,117
1791,2/3/2017,Nuggets,Bucks,121,117
1792,2/3/2017,Pistons,Timberwolves,116,108
1793,2/3/2017,Trail Blazers,Mavericks,104,108
1794,2/3/2017,Magic,Raptors,102,94
1795,2/3/2017,Celtics,Lakers,113,107
1796,2/3/2017,Nets,Pacers,97,106
1797,2/3/2017,Kings,Suns,103,105
1798,2/4/2017,Jazz,Hornets,105,98
1799,2/4/2017,Timberwolves,Grizzlies,99,107
1800,2/4/2017,Pacers,Pistons,105,84
1801,2/4/2017,Knicks,Cavaliers,104,111
1802,2/4/2017,Spurs,Nuggets,121,97
1803,2/4/2017,Wizards,Pelicans,105,91
1804,2/4/2017,Kings,Warriors,109,106
1805,2/4/2017,Suns,Bucks,112,137
1806,2/4/2017,Hawks,Magic,113,86
1807,2/4/2017,Heat,76ers,125,102
1808,2/5/2017,Celtics,Clippers,107,102
1809,2/5/2017,Thunder,Trail Blazers,105,99
1810,2/5/2017,Nets,Raptors,95,103
1811,2/6/2017,Wizards,Cavaliers,135,140
1812,2/6/2017,Raptors,Clippers,118,109
1813,2/6/2017,Hawks,Jazz,95,120
1814,2/6/2017,Grizzlies,Spurs,89,74
1815,2/6/2017,Pacers,Thunder,93,90
1816,2/6/2017,Kings,Bulls,107,112
1817,2/6/2017,Nuggets,Mavericks,110,87
1818,2/6/2017,Timberwolves,Heat,113,115
1819,2/6/2017,Pistons,76ers,113,96
1820,2/6/2017,Knicks,Lakers,107,121
1821,2/6/2017,Pelicans,Suns,111,106
1822,2/7/2017,Mavericks,Trail Blazers,113,114
1823,2/7/2017,Rockets,Magic,128,104
1824,2/7/2017,Hornets,Nets,111,107
1825,2/8/2017,Pacers,Cavaliers,117,132
1826,2/8/2017,Timberwolves,Raptors,112,109
1827,2/8/2017,Hawks,Nuggets,117,106
1828,2/8/2017,Kings,Celtics,108,92
1829,2/8/2017,Knicks,Clippers,115,119
1830,2/8/2017,Pelicans,Jazz,94,127
1831,2/8/2017,Bucks,Heat,88,106
1832,2/8/2017,Warriors,Bulls,123,92
1833,2/8/2017,Pistons,Lakers,121,102
1834,2/8/2017,76ers,Spurs,103,111
1835,2/8/2017,Grizzlies,Suns,110,91
1836,2/8/2017,Nets,Wizards,110,114
1837,2/9/2017,Thunder,Cavaliers,118,109
1838,2/9/2017,Hornets,Rockets,95,107
1839,2/9/2017,Trail Blazers,Celtics,111,120
1840,2/9/2017,Mavericks,Jazz,112,105
1841,2/9/2017,Magic,76ers,111,112
1842,2/10/2017,Grizzlies,Warriors,107,122
1843,2/10/2017,Pistons,Spurs,92,103
1844,2/10/2017,Wizards,Pacers,112,107
1845,2/10/2017,Kings,Hawks,108,107
1846,2/10/2017,Knicks,Nuggets,123,131
1847,2/10/2017,Suns,Bulls,115,97
1848,2/10/2017,Timberwolves,Pelicans,106,122
1849,2/10/2017,Bucks,Lakers,114,122
1850,2/10/2017,Nets,Heat,99,108
1851,2/11/2017,Jazz,Celtics,104,112
1852,2/11/2017,Hornets,Clippers,102,107
1853,2/11/2017,Thunder,Warriors,114,130
1854,2/11/2017,Cavaliers,Nuggets,125,109
1855,2/11/2017,Pacers,Bucks,100,116
1856,2/11/2017,76ers,Heat,117,109
1857,2/11/2017,Rockets,Suns,133,102
1858,2/11/2017,Mavericks,Magic,112,80
1859,2/12/2017,Raptors,Pistons,101,102
1860,2/12/2017,Knicks,Spurs,94,90
1861,2/12/2017,Timberwolves,Bulls,117,89
1862,2/12/2017,Kings,Pelicans,105,99
1863,2/13/2017,Jazz,Clippers,72,88
1864,2/13/2017,Wizards,Thunder,120,98
1865,2/13/2017,Pacers,Spurs,106,110
1866,2/13/2017,Trail Blazers,Hawks,104,109
1867,2/13/2017,Mavericks,Celtics,98,111
1868,2/13/2017,Bucks,Pistons,102,89
1869,2/13/2017,Nuggets,Warriors,132,110
1870,2/13/2017,Hornets,76ers,99,105
1871,2/13/2017,Nets,Grizzlies,103,112
1872,2/13/2017,Heat,Magic,107,116
1873,2/13/2017,Suns,Pelicans,108,110
1874,2/14/2017,Bulls,Raptors,105,94
1875,2/14/2017,Timberwolves,Cavaliers,108,116
1876,2/14/2017,Lakers,Kings,96,97
1877,2/15/2017,Clippers,Hawks,99,84
1878,2/15/2017,Cavaliers,Pacers,113,104
1879,2/15/2017,Raptors,Hornets,90,85
1880,2/15/2017,Jazz,Trail Blazers,111,88
1881,2/15/2017,Rockets,Heat,109,117
1882,2/15/2017,Pistons,Mavericks,98,91
1883,2/15/2017,Nuggets,Timberwolves,99,112
1884,2/15/2017,Thunder,Knicks,116,105
1885,2/15/2017,Grizzlies,Pelicans,91,95
1886,2/15/2017,Magic,Spurs,79,107
1887,2/15/2017,Warriors,Kings,109,86
1888,2/15/2017,Celtics,76ers,116,108
1889,2/15/2017,Nets,Bucks,125,129
1890,2/15/2017,Suns,Lakers,137,101
1891,2/16/2017,Pacers,Wizards,98,111
1892,2/16/2017,Bulls,Celtics,104,103
1893,2/23/2017,Warriors,Clippers,123,113
1894,2/23/2017,Pistons,Hornets,114,108
1895,2/23/2017,Kings,Nuggets,116,100
1896,2/23/2017,Pelicans,Rockets,99,129
1897,2/23/2017,Cavaliers,Knicks,119,104
1898,2/23/2017,Magic,Trail Blazers,103,112
1899,2/24/2017,Clippers,Spurs,97,105
1900,2/24/2017,Raptors,Celtics,107,97
1901,2/24/2017,Bucks,Jazz,95,109
1902,2/24/2017,Pacers,Grizzlies,102,92
1903,2/24/2017,Hawks,Heat,90,108
1904,2/24/2017,76ers,Wizards,120,112
1905,2/24/2017,Timberwolves,Mavericks,97,84
1906,2/24/2017,Thunder,Lakers,110,93
1907,2/24/2017,Bulls,Suns,128,121
1908,2/24/2017,Nuggets,Nets,129,109
1909,2/25/2017,Heat,Pacers,113,95
1910,2/25/2017,Cavaliers,Bulls,99,117
1911,2/25/2017,Kings,Hornets,85,99
1912,2/25/2017,Rockets,Timberwolves,142,130
1913,2/25/2017,Magic,Hawks,105,86
1914,2/25/2017,Mavericks,Pelicans,96,83
1915,2/25/2017,Knicks,76ers,110,109
1916,2/25/2017,Warriors,Nets,112,95
1917,2/26/2017,Wizards,Jazz,92,102
1918,2/26/2017,Pistons,Celtics,98,104
1919,2/26/2017,Nuggets,Grizzlies,98,105
1920,2/26/2017,Clippers,Hornets,124,121
1921,2/26/2017,Raptors,Trail Blazers,112,106
1922,2/26/2017,Thunder,Pelicans,118,110
1923,2/26/2017,Lakers,Spurs,98,119
1924,2/26/2017,Bucks,Suns,100,96
1925,2/27/2017,Celtics,Hawks,98,114
1926,2/27/2017,Mavericks,Heat,96,89
1927,2/27/2017,Rockets,Pacers,108,117
1928,2/27/2017,Cavaliers,Bucks,102,95
1929,2/27/2017,Knicks,Raptors,91,92
1930,2/27/2017,Kings,Timberwolves,88,102
1931,2/27/2017,76ers,Warriors,108,119
1932,2/28/2017,Thunder,Jazz,109,106
1933,2/28/2017,Wizards,Warriors,112,108
1934,2/28/2017,Pistons,Trail Blazers,120,113
1935,2/28/2017,Bulls,Nuggets,107,125
1936,2/28/2017,Lakers,Hornets,104,109
1937,2/28/2017,Grizzlies,Suns,130,112
1938,3/1/2017,Clippers,Rockets,103,122
1939,3/1/2017,Celtics,Cavaliers,103,99
1940,3/1/2017,Raptors,Wizards,96,105
1941,3/1/2017,Jazz,Timberwolves,80,107
1942,3/1/2017,Bucks,Nuggets,98,110
1943,3/1/2017,Pelicans,Pistons,109,86
1944,3/1/2017,Spurs,Pacers,100,99
1945,3/1/2017,Hawks,Mavericks,100,95
1946,3/1/2017,Heat,76ers,125,98
1947,3/1/2017,Magic,Knicks,90,101
1948,3/1/2017,Kings,Nets,100,109
1949,3/2/2017,Trail Blazers,Thunder,114,109
1950,3/2/2017,Bulls,Warriors,94,87
1951,3/2/2017,Suns,Hornets,120,103
1952,3/3/2017,Hawks,Cavaliers,130,135
1953,3/3/2017,Wizards,Raptors,106,114
1954,3/3/2017,Bucks,Clippers,112,101
1955,3/3/2017,Mavericks,Grizzlies,104,100
1956,3/3/2017,Pelicans,Spurs,98,101
1957,3/3/2017,Suns,Thunder,118,111
1958,3/3/2017,Lakers,Celtics,95,115
1959,3/3/2017,Magic,Heat,110,99
1960,3/3/2017,76ers,Knicks,105,102
1961,3/3/2017,Jazz,Nets,112,97
1962,3/4/2017,Heat,Cavaliers,120,92
1963,3/4/2017,Rockets,Grizzlies,123,108
1964,3/4/2017,Bulls,Clippers,91,101
1965,3/4/2017,Bucks,Raptors,101,94
1966,3/4/2017,Nuggets,Hornets,102,112
1967,3/4/2017,Spurs,Timberwolves,97,90
1968,3/4/2017,76ers,Pistons,106,136
1969,3/4/2017,Trail Blazers,Nets,130,116
1970,3/5/2017,Hawks,Pacers,96,97
1971,3/5/2017,Mavericks,Thunder,104,89
1972,3/5/2017,Kings,Jazz,109,110
