,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
8978,12/11/2010,21000346,Final,1610612742,1610612762,2010,1610612742,103,0.5,0.821,0.538,24,40,1610612762,97,0.444,0.87,0.313,19,37,1
8979,12/11/2010,21000347,Final,1610612745,1610612739,2010,1610612745,110,0.488,0.87,0.462,20,48,1610612739,95,0.427,0.864,0.353,18,33,1
8980,12/11/2010,21000348,Final,1610612758,1610612748,2010,1610612758,83,0.367,0.524,0.333,17,36,1610612748,104,0.519,0.625,0.5,22,56,0
8981,12/10/2010,21000330,Final,1610612754,1610612766,2010,1610612754,100,0.442,0.611,0.419,25,40,1610612766,92,0.414,0.68,0.176,17,52,1
8982,12/10/2010,21000331,Final,1610612761,1610612743,2010,1610612761,116,0.511,0.737,0.4,20,34,1610612743,123,0.566,0.893,0.462,27,38,0
8983,12/10/2010,21000332,Final,1610612764,1610612752,2010,1610612764,95,0.417,0.704,0.333,22,39,1610612752,101,0.453,0.867,0.389,19,41,0
8984,12/10/2010,21000333,Final,1610612741,1610612747,2010,1610612741,88,0.413,0.824,0.471,19,41,1610612747,84,0.436,0.722,0.231,20,40,1
8985,12/10/2010,21000334,Final,1610612750,1610612765,2010,1610612750,109,0.519,0.818,0.438,21,42,1610612765,99,0.386,0.861,0.333,20,38,1
8986,12/10/2010,21000335,Final,1610612740,1610612760,2010,1610612740,92,0.473,0.739,0.357,20,37,1610612760,97,0.5,0.885,0.308,18,34,0
8987,12/10/2010,21000336,Final,1610612749,1610612745,2010,1610612749,97,0.481,0.68,0.5,17,48,1610612745,91,0.407,0.864,0.333,17,37,1
8988,12/10/2010,21000337,Final,1610612759,1610612737,2010,1610612759,108,0.532,0.64,0.476,20,39,1610612737,92,0.45,0.65,0.5,19,40,1
8989,12/10/2010,21000338,Final,1610612756,1610612757,2010,1610612756,94,0.446,1,0.214,13,39,1610612757,101,0.493,0.813,0.294,21,36,0
8990,12/10/2010,21000339,Final,1610612762,1610612753,2010,1610612762,117,0.539,0.781,0.625,30,34,1610612753,105,0.475,0.714,0.36,18,41,1
8991,12/10/2010,21000340,Final,1610612744,1610612748,2010,1610612744,84,0.373,0.667,0.333,24,41,1610612748,106,0.526,0.714,0.643,33,50,0
8992,12/9/2010,21000327,Final,1610612755,1610612738,2010,1610612755,101,0.457,0.783,0.474,22,39,1610612738,102,0.559,0.905,0.583,22,33,0
8993,12/9/2010,21000328,Final,1610612742,1610612751,2010,1610612742,102,0.547,0.842,0.25,31,38,1610612751,89,0.416,0.808,0.267,20,36,1
8994,12/9/2010,21000329,Final,1610612757,1610612753,2010,1610612757,97,0.444,0.714,0.333,19,47,1610612753,83,0.423,0.708,0.273,14,40,1
8995,12/8/2010,21000316,Final,1610612738,1610612743,2010,1610612738,105,0.559,0.694,0.267,26,42,1610612743,89,0.423,0.68,0.316,18,34,1
8996,12/8/2010,21000317,Final,1610612739,1610612741,2010,1610612739,83,0.383,0.611,0.333,22,43,1610612741,88,0.449,0.6,0.375,24,44,0
8997,12/8/2010,21000318,Final,1610612752,1610612761,2010,1610612752,113,0.483,0.864,0.381,19,48,1610612761,110,0.477,0.742,0.313,24,42,1
8998,12/8/2010,21000319,Final,1610612749,1610612754,2010,1610612749,97,0.36,0.8,0.231,19,50,1610612754,95,0.432,0.71,0.375,16,37,1
8999,12/8/2010,21000320,Final,1610612750,1610612760,2010,1610612750,103,0.419,0.654,0.444,21,40,1610612760,111,0.519,0.926,0.353,27,42,0
9000,12/8/2010,21000321,Final,1610612740,1610612765,2010,1610612740,93,0.5,0.619,0.429,29,40,1610612765,74,0.375,0.556,0.2,15,44,1
9001,12/8/2010,21000322,Final,1610612759,1610612744,2010,1610612759,111,0.512,0.722,0.462,31,41,1610612744,94,0.451,0.727,0.522,24,45,1
9002,12/8/2010,21000323,Final,1610612756,1610612763,2010,1610612756,98,0.42,0.63,0.233,16,47,1610612763,104,0.494,0.818,0.286,23,47,0
9003,12/8/2010,21000324,Final,1610612762,1610612748,2010,1610612762,98,0.507,0.778,0.071,20,28,1610612748,111,0.513,0.8,0.45,22,42,0
9004,12/8/2010,21000325,Final,1610612758,1610612764,2010,1610612758,116,0.542,0.75,0.471,27,48,1610612764,91,0.413,0.706,0.455,11,36,1
9005,12/8/2010,21000326,Final,1610612746,1610612747,2010,1610612746,86,0.4,0.684,0.391,25,52,1610612747,87,0.425,0.632,0.368,23,39,0
9006,12/7/2010,21000309,Final,1610612737,1610612751,2010,1610612737,116,0.603,0.571,0.375,34,39,1610612751,101,0.465,0.757,0.438,25,34,1
9007,12/7/2010,21000310,Final,1610612766,1610612743,2010,1610612766,100,0.5,0.65,0.45,22,37,1610612743,98,0.425,0.781,0.423,17,31,1
9008,12/7/2010,21000311,Final,1610612755,1610612739,2010,1610612755,117,0.519,0.833,0.348,22,44,1610612739,97,0.5,0.706,0.412,22,29,1
9009,12/7/2010,21000312,Final,1610612742,1610612744,2010,1610612742,105,0.448,0.741,0.35,22,45,1610612744,100,0.467,0.462,0.5,24,44,1
9010,12/7/2010,21000313,Final,1610612745,1610612765,2010,1610612745,97,0.458,0.774,0.5,20,35,1610612765,83,0.417,0.81,0.353,14,36,1
9011,12/7/2010,21000314,Final,1610612757,1610612756,2010,1610612757,106,0.446,0.97,0.333,24,32,1610612756,99,0.507,0.81,0.5,27,32,1
9012,12/7/2010,21000315,Final,1610612747,1610612764,2010,1610612747,115,0.449,0.8,0.28,26,45,1610612764,108,0.5,0.808,0.407,27,34,1
9013,12/6/2010,21000302,Final,1610612754,1610612761,2010,1610612754,124,0.553,0.85,0.5,33,47,1610612761,100,0.42,0.667,0.333,16,45,1
9014,12/6/2010,21000303,Final,1610612753,1610612737,2010,1610612753,74,0.378,0.667,0.182,9,45,1610612737,80,0.388,0.75,0.357,17,42,0
9015,12/6/2010,21000304,Final,1610612752,1610612750,2010,1610612752,121,0.529,0.783,0.433,25,32,1610612750,114,0.526,0.815,0.476,16,34,1
9016,12/6/2010,21000305,Final,1610612741,1610612760,2010,1610612741,99,0.483,0.588,0.455,25,52,1610612760,90,0.354,0.903,0.211,13,39,1
9017,12/6/2010,21000306,Final,1610612749,1610612748,2010,1610612749,78,0.346,0.8,0.267,17,35,1610612748,88,0.486,0.722,0.625,20,48,0
9018,12/6/2010,21000307,Final,1610612762,1610612763,2010,1610612762,94,0.42,0.9,0.364,18,38,1610612763,85,0.418,0.783,0.091,15,43,1
9019,12/6/2010,21000308,Final,1610612746,1610612758,2010,1610612746,98,0.444,0.826,0.389,23,43,1610612758,91,0.365,0.813,0.188,15,45,1
9020,12/5/2010,21000294,Final,1610612751,1610612738,2010,1610612751,75,0.375,0.667,0.333,16,36,1610612738,100,0.506,0.655,0.2,24,49,0
9021,12/5/2010,21000295,Final,1610612761,1610612752,2010,1610612761,99,0.46,0.5,0.421,22,47,1610612752,116,0.489,0.857,0.444,22,42,0
9022,12/5/2010,21000296,Final,1610612765,1610612739,2010,1610612765,102,0.469,0.81,0.45,23,44,1610612739,92,0.417,0.727,0.3,25,38,1
9023,12/5/2010,21000297,Final,1610612760,1610612744,2010,1610612760,114,0.435,0.925,0.25,25,47,1610612744,109,0.452,0.857,0.35,20,44,1
9024,12/5/2010,21000298,Final,1610612759,1610612740,2010,1610612759,109,0.586,0.696,0.5,29,38,1610612740,84,0.44,0.789,0.375,22,30,1
9025,12/5/2010,21000299,Final,1610612743,1610612763,2010,1610612743,108,0.453,0.758,0.25,23,42,1610612763,107,0.523,0.647,0.4,23,37,1
9026,12/5/2010,21000300,Final,1610612756,1610612764,2010,1610612756,125,0.58,0.657,0.381,30,43,1610612764,108,0.506,0.8,0.333,23,37,1
9027,12/5/2010,21000301,Final,1610612757,1610612746,2010,1610612757,100,0.397,0.861,0.538,16,47,1610612746,91,0.408,0.605,0.28,16,40,1
9028,12/4/2010,21000288,Final,1610612748,1610612737,2010,1610612748,89,0.472,0.783,0.375,15,43,1610612737,77,0.4,0.667,0.294,16,38,1
9029,12/4/2010,21000289,Final,1610612755,1610612766,2010,1610612755,109,0.519,0.842,0.524,23,38,1610612766,91,0.429,0.769,0.333,16,37,1
9030,12/4/2010,21000290,Final,1610612741,1610612745,2010,1610612741,119,0.5,0.708,0.421,24,49,1610612745,116,0.449,0.75,0.391,24,37,1
9031,12/4/2010,21000291,Final,1610612750,1610612739,2010,1610612750,129,0.593,0.833,0.692,30,46,1610612739,95,0.386,0.88,0.238,21,29,1
9032,12/4/2010,21000292,Final,1610612749,1610612753,2010,1610612749,96,0.468,0.535,0.125,13,54,1610612753,85,0.415,0.688,0.273,11,38,1
9033,12/4/2010,21000293,Final,1610612758,1610612742,2010,1610612758,103,0.482,0.75,0.579,24,37,1610612742,105,0.5,0.828,0.294,23,36,0
9034,12/3/2010,21000275,Final,1610612766,1610612751,2010,1610612766,91,0.36,0.688,0.467,21,62,1610612751,84,0.319,0.84,0.2,17,48,1
9035,12/3/2010,21000276,Final,1610612761,1610612760,2010,1610612761,111,0.549,0.75,0.2,29,42,1610612760,99,0.437,0.842,0.389,22,34,1
9036,12/3/2010,21000277,Final,1610612764,1610612757,2010,1610612764,83,0.417,0.808,0.167,15,43,1610612757,79,0.333,0.917,0.286,19,51,1
9037,12/3/2010,21000278,Final,1610612737,1610612755,2010,1610612737,93,0.418,0.821,0.333,25,44,1610612755,88,0.434,0.684,0.25,26,48,1
9038,12/3/2010,21000279,Final,1610612765,1610612753,2010,1610612765,91,0.486,0.737,0.5,24,22,1610612753,104,0.597,0.733,0.318,24,35,0
9039,12/3/2010,21000280,Final,1610612738,1610612741,2010,1610612738,104,0.531,0.773,0.111,29,44,1610612741,92,0.419,0.735,0.385,18,34,1
9040,12/3/2010,21000281,Final,1610612763,1610612745,2010,1610612763,111,0.519,0.848,0.25,18,28,1610612745,127,0.595,0.885,0.696,26,32,0
9041,12/3/2010,21000282,Final,1610612740,1610612752,2010,1610612740,92,0.429,0.767,0.214,18,47,1610612752,100,0.47,0.75,0.433,27,39,0
9042,12/3/2010,21000283,Final,1610612759,1610612750,2010,1610612759,107,0.453,0.892,0.261,23,37,1610612750,101,0.415,0.8,0.25,18,59,1
9043,12/3/2010,21000284,Final,1610612743,1610612746,2010,1610612743,109,0.403,0.763,0.417,17,42,1610612746,104,0.433,0.69,0.3,25,46,1
9044,12/3/2010,21000285,Final,1610612756,1610612754,2010,1610612756,105,0.449,0.727,0.5,25,34,1610612754,97,0.468,0.75,0.423,24,44,1
9045,12/3/2010,21000286,Final,1610612762,1610612742,2010,1610612762,81,0.392,0.667,0.214,20,43,1610612742,93,0.526,0.636,0.316,25,37,0
9046,12/3/2010,21000287,Final,1610612747,1610612758,2010,1610612747,113,0.566,0.727,0.214,27,39,1610612758,80,0.403,0.591,0.313,15,40,1
9047,12/2/2010,21000273,Final,1610612739,1610612748,2010,1610612739,90,0.355,0.784,0.368,21,35,1610612748,118,0.566,0.667,0.417,30,43,0
9048,12/2/2010,21000274,Final,1610612744,1610612756,2010,1610612744,101,0.5,0.588,0.5,27,31,1610612756,107,0.548,0.955,0.333,25,37,0
9049,12/1/2010,21000261,Final,1610612737,1610612763,2010,1610612737,112,0.532,0.808,0.583,33,28,1610612763,109,0.524,0.75,0.3,24,40,1
9050,12/1/2010,21000262,Final,1610612751,1610612760,2010,1610612751,120,0.462,0.813,0.5,17,45,1610612760,123,0.426,0.78,0.417,19,50,0
9051,12/1/2010,21000263,Final,1610612761,1610612764,2010,1610612761,127,0.58,0.704,0.545,28,52,1610612764,108,0.458,0.707,0.333,22,30,1
9052,12/1/2010,21000264,Final,1610612738,1610612757,2010,1610612738,99,0.571,0.808,0.429,23,30,1610612757,95,0.459,0.87,0.412,19,28,1
9053,12/1/2010,21000265,Final,1610612748,1610612765,2010,1610612748,97,0.513,0.619,0.5,23,45,1610612765,72,0.368,0.579,0.263,11,39,1
9054,12/1/2010,21000266,Final,1610612741,1610612753,2010,1610612741,78,0.423,0.667,0.364,21,21,1610612753,107,0.487,0.958,0.476,15,44,0
9055,12/1/2010,21000267,Final,1610612740,1610612766,2010,1610612740,89,0.468,0.647,0.333,25,42,1610612766,73,0.408,0.632,0.273,15,38,1
9056,12/1/2010,21000268,Final,1610612742,1610612750,2010,1610612742,100,0.414,0.783,0.417,21,50,1610612750,86,0.39,0.783,0.286,14,46,1
9057,12/1/2010,21000269,Final,1610612745,1610612747,2010,1610612745,109,0.506,0.905,0.455,27,37,1610612747,99,0.451,0.87,0.313,20,40,1
9058,12/1/2010,21000270,Final,1610612743,1610612749,2010,1610612743,105,0.453,0.756,0.286,19,45,1610612749,94,0.4,0.719,0.318,22,37,1
9059,12/1/2010,21000271,Final,1610612762,1610612754,2010,1610612762,110,0.459,0.8,0.32,29,46,1610612754,88,0.455,0.76,0.375,19,32,1
9060,12/1/2010,21000272,Final,1610612746,1610612759,2010,1610612746,90,0.493,0.5,0.318,24,50,1610612759,85,0.356,0.706,0.3,21,43,1
9061,11/30/2010,21000254,Final,1610612739,1610612738,2010,1610612739,87,0.39,0.75,0.333,19,45,1610612738,106,0.506,0.565,0.385,29,49,0
9062,11/30/2010,21000255,Final,1610612753,1610612765,2010,1610612753,90,0.466,0.667,0.417,20,41,1610612765,79,0.427,0.917,0.25,22,36,1
9063,11/30/2010,21000256,Final,1610612755,1610612757,2010,1610612755,88,0.47,0.769,0.429,22,40,1610612757,79,0.37,0.824,0.278,19,45,1
9064,11/30/2010,21000257,Final,1610612752,1610612751,2010,1610612752,111,0.513,0.862,0.211,21,42,1610612751,100,0.463,0.773,0.5,17,37,1
9065,11/30/2010,21000258,Final,1610612763,1610612747,2010,1610612763,98,0.488,0.75,0.667,16,29,1610612747,96,0.436,0.84,0.318,16,42,1
9066,11/30/2010,21000259,Final,1610612758,1610612754,2010,1610612758,98,0.443,0.652,0.25,17,47,1610612754,107,0.456,0.853,0.316,22,41,0
9067,11/30/2010,21000260,Final,1610612744,1610612759,2010,1610612744,98,0.471,0.611,0.278,20,44,1610612759,118,0.462,0.871,0.333,31,50,0
9068,11/29/2010,21000250,Final,1610612748,1610612764,2010,1610612748,105,0.459,0.786,0.333,15,45,1610612764,94,0.417,0.724,0.176,14,39,1
9069,11/29/2010,21000251,Final,1610612760,1610612740,2010,1610612760,95,0.378,0.897,0.35,17,56,1610612740,89,0.439,0.647,0.429,21,36,1
9070,11/29/2010,21000252,Final,1610612742,1610612745,2010,1610612742,101,0.494,0.895,0.375,23,47,1610612745,91,0.358,0.857,0.391,22,39,1
9071,11/29/2010,21000253,Final,1610612762,1610612749,2010,1610612762,109,0.548,0.857,0.294,28,48,1610612749,88,0.347,0.765,0.435,16,26,1
9072,11/28/2010,21000242,Final,1610612761,1610612737,2010,1610612761,78,0.4,0.81,0.083,15,41,1610612737,96,0.468,0.7,0.444,24,44,0
9073,11/28/2010,21000243,Final,1610612765,1610612752,2010,1610612765,116,0.457,0.964,0.385,25,41,1610612752,125,0.466,0.824,0.395,31,48,0
9074,11/28/2010,21000244,Final,1610612740,1610612759,2010,1610612740,95,0.5,0.75,0.455,17,34,1610612759,109,0.488,0.8,0.36,25,42,0
9075,11/28/2010,21000245,Final,1610612746,1610612762,2010,1610612746,97,0.458,0.767,0.421,24,39,1610612762,109,0.586,0.76,0.381,34,28,0
9076,11/28/2010,21000246,Final,1610612751,1610612757,2010,1610612751,98,0.525,0.829,0.5,22,33,1610612757,96,0.423,0.767,0.538,19,36,1
9077,11/28/2010,21000247,Final,1610612745,1610612760,2010,1610612745,99,0.452,0.65,0.588,26,44,1610612760,98,0.494,0.652,0.417,19,36,1
9078,11/28/2010,21000248,Final,1610612743,1610612756,2010,1610612743,138,0.518,0.692,0.533,28,49,1610612756,133,0.51,0.667,0.406,34,42,1
9079,11/28/2010,21000249,Final,1610612747,1610612754,2010,1610612747,92,0.386,0.81,0.304,21,45,1610612754,95,0.432,0.789,0.174,26,48,0
9080,11/27/2010,21000234,Final,1610612752,1610612737,2010,1610612752,90,0.473,0.842,0.267,15,44,1610612737,99,0.438,0.786,0.385,22,44,0
9081,11/27/2010,21000235,Final,1610612764,1610612753,2010,1610612764,99,0.45,0.741,0.438,18,47,1610612753,100,0.462,0.741,0.381,19,38,0
9082,11/27/2010,21000236,Final,1610612739,1610612763,2010,1610612739,92,0.422,0.636,0.348,21,46,1610612763,86,0.424,0.727,0.429,21,42,1
9083,11/27/2010,21000237,Final,1610612755,1610612751,2010,1610612755,102,0.512,0.611,0.385,29,45,1610612751,86,0.407,0.85,0.333,18,39,1
9084,11/27/2010,21000238,Final,1610612750,1610612744,2010,1610612750,94,0.395,0.806,0.278,19,55,1610612744,104,0.506,0.706,0.667,26,32,0
9085,11/27/2010,21000239,Final,1610612742,1610612748,2010,1610612742,106,0.46,0.864,0.412,25,46,1610612748,95,0.413,0.8,0.333,17,43,1
9086,11/27/2010,21000240,Final,1610612749,1610612766,2010,1610612749,104,0.458,0.824,0.385,25,32,1610612766,101,0.478,0.854,0.125,17,37,1
9087,11/27/2010,21000241,Final,1610612758,1610612741,2010,1610612758,85,0.407,0.824,0.357,21,43,1610612741,96,0.429,0.818,0.273,23,44,0
9088,11/26/2010,21000222,Final,1610612766,1610612745,2010,1610612766,99,0.459,0.75,0.353,26,46,1610612745,89,0.418,0.609,0.321,25,42,1
9089,11/26/2010,21000223,Final,1610612753,1610612739,2010,1610612753,111,0.556,0.607,0.452,26,33,1610612739,100,0.471,0.6,0.381,25,39,1
9090,11/26/2010,21000224,Final,1610612738,1610612761,2010,1610612738,110,0.539,0.8,0.308,33,35,1610612761,101,0.451,0.69,0.467,26,44,1
9091,11/26/2010,21000225,Final,1610612765,1610612749,2010,1610612765,103,0.562,0.824,0.5,28,36,1610612749,89,0.386,0.731,0.143,18,46,1
9092,11/26/2010,21000226,Final,1610612748,1610612755,2010,1610612748,99,0.449,0.793,0.375,19,39,1610612755,90,0.473,0.571,0.4,23,40,1
9093,11/26/2010,21000227,Final,1610612754,1610612760,2010,1610612754,106,0.44,0.75,0.348,22,49,1610612760,110,0.389,0.878,0.211,14,57,0
9094,11/26/2010,21000228,Final,1610612759,1610612742,2010,1610612759,94,0.449,0.926,0.368,13,36,1610612742,103,0.527,0.645,0.313,28,39,0
9095,11/26/2010,21000229,Final,1610612743,1610612741,2010,1610612743,98,0.468,0.8,0.333,23,41,1610612741,97,0.398,0.771,0.2,14,42,1
9096,11/26/2010,21000230,Final,1610612756,1610612746,2010,1610612756,116,0.476,0.788,0.48,26,37,1610612746,108,0.506,0.684,0.458,20,39,1
9097,11/26/2010,21000231,Final,1610612762,1610612747,2010,1610612762,102,0.494,0.895,0.412,24,42,1610612747,96,0.418,0.839,0.267,14,38,1
9098,11/26/2010,21000232,Final,1610612763,1610612744,2010,1610612763,116,0.525,0.828,0.533,24,33,1610612744,111,0.488,0.87,0.45,28,44,1
9099,11/26/2010,21000233,Final,1610612757,1610612740,2010,1610612757,78,0.395,0.857,0.333,22,27,1610612740,97,0.515,0.7,0.571,21,48,0
9100,11/25/2010,21000220,Final,1610612737,1610612764,2010,1610612737,116,0.477,0.926,0.389,23,49,1610612764,96,0.386,0.923,0.235,18,38,1
9101,11/25/2010,21000221,Final,1610612746,1610612758,2010,1610612746,100,0.507,0.778,0.154,19,45,1610612758,82,0.408,0.625,0.364,21,35,1
9102,11/24/2010,21000209,Final,1610612766,1610612752,2010,1610612766,95,0.448,0.714,0.167,24,47,1610612752,99,0.48,0.75,0.48,22,38,0
9103,11/24/2010,21000210,Final,1610612739,1610612749,2010,1610612739,83,0.421,0.684,0.286,20,40,1610612749,81,0.378,0.636,0.357,18,45,1
9104,11/24/2010,21000211,Final,1610612761,1610612755,2010,1610612761,106,0.481,0.778,0.429,24,41,1610612755,90,0.432,0.842,0.333,17,39,1
9105,11/24/2010,21000212,Final,1610612738,1610612751,2010,1610612738,89,0.449,0.609,0.417,25,33,1610612751,83,0.463,0.773,0.286,15,42,1
9106,11/24/2010,21000213,Final,1610612753,1610612748,2010,1610612753,104,0.514,0.667,0.316,24,42,1610612748,95,0.415,0.793,0.222,19,38,1
9107,11/24/2010,21000214,Final,1610612763,1610612765,2010,1610612763,105,0.523,0.765,0.2,18,43,1610612765,84,0.4,0.85,0.3,11,41,1
9108,11/24/2010,21000215,Final,1610612750,1610612759,2010,1610612750,109,0.472,0.75,0.5,21,53,1610612759,113,0.398,0.806,0.313,18,45,0
9109,11/24/2010,21000216,Final,1610612760,1610612742,2010,1610612760,103,0.482,0.739,0.4,27,36,1610612742,111,0.444,0.882,0.333,23,49,0
9110,11/24/2010,21000217,Final,1610612745,1610612744,2010,1610612745,111,0.484,0.765,0.5,26,43,1610612744,101,0.467,0.667,0.263,14,38,1
9111,11/24/2010,21000218,Final,1610612756,1610612741,2010,1610612756,115,0.426,0.733,0.292,28,49,1610612741,123,0.481,0.63,0.316,25,57,0
9112,11/24/2010,21000219,Final,1610612762,1610612740,2010,1610612762,105,0.488,1,0.429,27,38,1610612740,87,0.42,0.781,0.211,13,36,1
9113,11/23/2010,21000203,Final,1610612754,1610612739,2010,1610612754,100,0.438,0.857,0.444,21,44,1610612739,89,0.422,0.727,0.429,15,47,1
9114,11/23/2010,21000204,Final,1610612751,1610612737,2010,1610612751,107,0.475,0.758,0.316,23,44,1610612737,101,0.461,0.769,0.6,26,45,1
9115,11/23/2010,21000205,Final,1610612764,1610612755,2010,1610612764,116,0.439,0.769,0.435,25,45,1610612755,114,0.462,0.71,0.462,29,48,1
9116,11/23/2010,21000206,Final,1610612752,1610612766,2010,1610612752,110,0.521,0.96,0.4,18,31,1610612766,107,0.489,0.722,0.4,19,42,1
9117,11/23/2010,21000207,Final,1610612742,1610612765,2010,1610612742,88,0.385,0.815,0.3,21,42,1610612765,84,0.425,0.731,0.375,11,46,1
9118,11/23/2010,21000208,Final,1610612747,1610612741,2010,1610612747,98,0.395,0.889,0.4,19,38,1610612741,91,0.395,0.731,0.2,20,46,1
9119,11/22/2010,21000195,Final,1610612737,1610612738,2010,1610612737,76,0.346,0.824,0.375,21,30,1610612738,99,0.533,0.778,0.455,26,50,0
9120,11/22/2010,21000196,Final,1610612748,1610612754,2010,1610612748,77,0.387,0.658,0.2,16,39,1610612754,93,0.411,0.846,0.348,26,48,0
9121,11/22/2010,21000197,Final,1610612760,1610612750,2010,1610612760,117,0.548,0.8,0.385,29,38,1610612750,107,0.5,0.688,0.471,22,39,1
9122,11/22/2010,21000198,Final,1610612745,1610612756,2010,1610612745,116,0.49,0.8,0.231,31,51,1610612756,123,0.538,0.842,0.538,21,33,0
9123,11/22/2010,21000199,Final,1610612759,1610612753,2010,1610612759,106,0.494,0.783,0.632,25,31,1610612753,97,0.488,0.714,0.5,19,40,1
9124,11/22/2010,21000200,Final,1610612762,1610612758,2010,1610612762,94,0.447,0.697,0.333,20,39,1610612758,83,0.358,0.741,0.313,18,50,1
9125,11/22/2010,21000201,Final,1610612744,1610612743,2010,1610612744,89,0.402,0.813,0.231,16,38,1610612743,106,0.467,0.923,0.571,24,47,0
9126,11/22/2010,21000202,Final,1610612746,1610612740,2010,1610612746,99,0.507,0.5,0.316,26,43,1610612740,95,0.474,0.652,0.3,19,40,1
9127,11/21/2010,21000191,Final,1610612761,1610612738,2010,1610612761,102,0.447,0.769,0.267,16,41,1610612738,101,0.479,0.737,0.385,17,36,1
9128,11/21/2010,21000192,Final,1610612765,1610612764,2010,1610612765,115,0.489,0.643,0.467,23,44,1610612764,110,0.539,0.6,0.263,28,41,1
9129,11/21/2010,21000193,Final,1610612758,1610612740,2010,1610612758,71,0.387,0.6,0.308,14,51,1610612740,75,0.322,0.938,0.333,20,49,0
9130,11/21/2010,21000194,Final,1610612747,1610612744,2010,1610612747,117,0.557,0.8,0.409,32,46,1610612744,89,0.352,0.846,0.15,16,43,1
9131,11/20/2010,21000182,Final,1610612766,1610612756,2010,1610612766,123,0.575,0.737,0.474,37,41,1610612756,105,0.459,0.821,0.238,19,34,1
9132,11/20/2010,21000183,Final,1610612754,1610612753,2010,1610612754,86,0.393,0.579,0.185,16,51,1610612753,90,0.449,0.679,0.429,14,42,0
9133,11/20/2010,21000184,Final,1610612737,1610612742,2010,1610612737,93,0.481,0.8,0.28,28,37,1610612742,98,0.476,0.875,0.462,27,40,0
9134,11/20/2010,21000185,Final,1610612763,1610612748,2010,1610612763,97,0.475,0.741,0.091,17,47,1610612748,95,0.481,0.75,0.455,20,32,1
9135,11/20/2010,21000186,Final,1610612749,1610612760,2010,1610612749,81,0.372,0.741,0.167,11,50,1610612760,82,0.37,0.8,0.571,16,43,0
9136,11/20/2010,21000187,Final,1610612759,1610612739,2010,1610612759,116,0.531,0.818,0.48,32,38,1610612739,92,0.475,0.611,0.5,18,38,1
9137,11/20/2010,21000188,Final,1610612743,1610612751,2010,1610612743,107,0.475,0.75,0.538,24,42,1610612751,103,0.404,0.806,0.316,16,45,1
9138,11/20/2010,21000189,Final,1610612757,1610612762,2010,1610612757,94,0.38,0.909,0.182,16,48,1610612762,103,0.48,1,0.526,26,38,0
9139,11/20/2010,21000190,Final,1610612746,1610612752,2010,1610612746,115,0.544,0.759,0.467,23,38,1610612752,124,0.461,0.843,0.458,22,32,0
9140,11/19/2010,21000171,Final,1610612738,1610612760,2010,1610612738,84,0.485,0.63,0.125,20,31,1610612760,89,0.431,0.844,0.667,16,37,0
9141,11/19/2010,21000172,Final,1610612755,1610612749,2010,1610612755,90,0.405,0.857,0.353,20,42,1610612749,79,0.338,0.871,0,17,43,1
9142,11/19/2010,21000173,Final,1610612761,1610612745,2010,1610612761,106,0.488,0.667,0.364,22,44,1610612745,96,0.436,0.909,0.4,26,37,1
9143,11/19/2010,21000174,Final,1610612764,1610612763,2010,1610612764,89,0.378,0.857,0.188,14,41,1610612763,86,0.439,0.556,0.286,19,41,1
9144,11/19/2010,21000175,Final,1610612748,1610612766,2010,1610612748,95,0.425,0.815,0.294,14,44,1610612766,87,0.465,0.773,0.235,21,38,1
9145,11/19/2010,21000176,Final,1610612750,1610612747,2010,1610612750,95,0.396,0.81,0.231,20,47,1610612747,112,0.471,0.846,0.526,30,46,0
9146,11/19/2010,21000177,Final,1610612740,1610612739,2010,1610612740,108,0.459,0.767,0.28,22,43,1610612739,101,0.349,0.941,0.36,19,53,1
9147,11/19/2010,21000178,Final,1610612762,1610612759,2010,1610612762,82,0.419,0.739,0.214,20,31,1610612759,94,0.439,0.708,0.25,21,46,0
9148,11/19/2010,21000179,Final,1610612742,1610612741,2010,1610612742,83,0.4,0.72,0.25,22,34,1610612741,88,0.447,0.652,0.263,17,59,0
9149,11/19/2010,21000180,Final,1610612758,1610612751,2010,1610612758,86,0.429,0.696,0.364,13,45,1610612751,81,0.457,0.789,0.182,18,39,1
9150,11/19/2010,21000181,Final,1610612744,1610612752,2010,1610612744,119,0.516,0.706,0.542,24,33,1610612752,125,0.571,0.844,0.435,31,43,0
9151,11/18/2010,21000168,Final,1610612754,1610612746,2010,1610612754,107,0.506,0.75,0.538,24,47,1610612746,80,0.333,0.727,0.222,10,42,1
9152,11/18/2010,21000169,Final,1610612753,1610612756,2010,1610612753,105,0.541,0.652,0.4,25,37,1610612756,89,0.456,0.727,0.167,15,34,1
9153,11/18/2010,21000170,Final,1610612757,1610612743,2010,1610612757,86,0.4,0.5,0.318,18,48,1610612743,83,0.385,0.821,0.385,18,35,1
9154,11/17/2010,21000158,Final,1610612748,1610612756,2010,1610612748,123,0.547,0.88,0.368,29,42,1610612756,96,0.444,0.73,0.263,19,32,1
